matname,bandgap,totd,fom
mp-755752_Rb2Be2O3,5.6984,7.072558666666667,40.302268306133335
mp-755802_K2MgO2,5.5971,12.230898333333334,68.4575610615
mp-755895_Ba3Zr2O7,5.1017,39.29338766666667,200.46307585903335
mp-755950_Ba2Sc2O5,4.626200000000001,17.613387333333332,81.48305248146667
mp-756044_Na3AsO4,7.6113,4.621128666666666,35.172796620599996
mp-756122_Cs3TlO3,3.8259999999999996,13.284203,50.825360677999996
mp-756156_Rb2ZrO3,6.476999999999999,11.729719000000001,75.973389963
mp-756347_Y2Pt2O7,2.8507,14.704327999999999,41.917627829599994
mp-756382_Sr3WO6,5.3546000000000005,13.099682,70.1435572372
mp-756510_K4TiO4,6.2468,7.558393333333334,47.215771474666674
mp-756570_Rb4SnO3,3.3994,10.082363666666666,34.273987048466665
mp-756746_Rb4PbO4,4.313,8.717817333333333,37.59994615866666
mp-756919_Mg3(AsO4)2,7.641299999999999,5.851587666666667,44.7137368373
mp-757031_Mg2TiO4,5.5122,14.712750999999999,81.09962606219999
mp-7601_NbGaO4,5.3119,15.335029333333333,81.45814231573333
mp-760400_Na5BiO5,3.0904,10.298287333333333,31.82582717493333
mp-760483_Li2PdO3,3.0063999999999997,17.808854666666665,53.54054066986666
mp-7608_Li2PdO2,3.2722,11.859952,38.8081349344
mp-761184_Na2SnO3,5.524900000000001,8.929234000000001,49.333124926600014
mp-7611_Li2CaGeO4,7.1129,10.297595666666666,73.24576821743332
mp-761686_Na2BiO3,2.7013000000000003,17.391664666666667,46.98010376406667
mp-7638_LiTa3O8,4.981,27.85946633333333,138.7680018063333
mp-7650_RbScO2,5.642099999999999,17.323248666666668,97.7395013022
mp-766217_Sr4Cu2O7,1.9944,15.374039999999999,30.661985375999997
mp-7664_Na6ZnO4,4.4324,8.390289666666668,37.18911991853334
mp-768223_Cs2CeO3,4.789899999999999,13.351068666666668,63.950283806466665
mp-768232_Rb3SbO3,5.523199999999999,7.793188,43.04333596159999
mp-7688_Li2CdGeO4,5.1327,7.472310666666666,38.3531289588
mp-768915_Na3AuO3,4.5717,19.074348666666666,87.20219979939999
mp-768976_Cs3ScO3,5.2548,11.548853333333334,60.68691449600001
mp-769271_Sr4Ta2O9,6.8262,22.570729333333333,154.0723125752
mp-769971_BaGa4O7,5.4052,9.766995666666666,52.79256497746666
mp-770408_Rb6Ti2O7,6.366299999999999,8.772369,55.847532764699984
mp-770419_Sr2Zr7O16,5.9818,20.565383333333333,123.01801002333333
mp-770463_Cs3GaO3,5.2515,11.034847333333332,57.94950077099999
mp-770771_SrSc2O4,5.4492,18.894454333333332,102.9596605532
mp-770815_Cs3YO3,4.7884,12.010253333333333,57.509897061333334
mp-770846_Ba3Sn2O7,3.8296,18.082226666666667,69.24769524266667
mp-772099_Cd(CuO2)2,1.04,15.070789666666665,15.673621253333332
mp-772185_Li6Hf2O7,7.0007,16.251174333333335,113.76959615536668
mp-772261_LaAsO4,6.8296,10.986405,75.032751588
mp-772290_LiAgO,2.6024999999999996,8.428095333333333,21.934118104999996
mp-774702_Li3BiO4,3.3453999999999997,17.825188333333333,59.632385050333326
mp-778152_Sc2Pt2O7,3.1181,18.285481,57.0159583061
mp-779287_La2HgO4,4.0774,14.516121,59.1880317654
mp-781505_Ca3WO6,5.418799999999999,14.086098,76.32974784239998
mp-782050_Ba4PdO6,3.0115000000000003,18.627629000000002,56.09710473350001
mp-7849_AlAsO4,8.8575,4.265685666666667,37.783310792500004
mp-7863_Rb2Sn2O3,2.0496,11.641602333333333,23.8606281424
mp-7899_BaCdO2,2.433,17.516203,42.616921899
mp-7911_KCuO,3.9267000000000003,6.162821666666666,24.1995518385
mp-7914_NaScO2,6.5132,14.828723333333334,96.58244081466668
mp-7958_KLaO2,6.1637,17.823362666666664,109.85786046853333
mp-7971_Ba4Li(SbO4)3,3.7193,24.436967,90.8884113631
mp-7972_RbLaO2,5.665100000000001,19.36349,109.69610719900001
mp-7988_Cs2O,2.3871,11.466732333333333,27.3722367529
mp-8000_SrSn(BO3)2,7.0765,9.365533333333333,66.27519663333334
mp-8042_ZrGeO4,5.9516,19.541535666666665,116.30340367373333
mp-8054_NaSc(GeO3)2,6.3135,10.358843333333333,65.400557385
mp-8058_YAsO4,6.8095,9.856015,67.11453414249999
mp-8070_Li2BeSiO4,9.802000000000001,6.311719666666666,61.86747617266667
mp-8075_NaBe4SbO7,6.821199999999999,10.562414333333333,72.04834065053332
mp-8076_Na3SbO3,5.0309,6.806977,34.2452205893
mp-8175_KTlO2,2.3447,13.122498,30.7683210606
mp-8176_RbTlO2,2.3270999999999997,14.029229999999998,32.647421132999995
mp-8184_Li2ZnGeO4,6.228199999999999,6.739127666666666,41.97263493353332
mp-8187_K2ZnO2,4.9140999999999995,11.343566000000001,55.7434176806
mp-8188_KScO2,6.0127,16.042877666666666,96.46101054636665
mp-8207_Zn(PtO2)3,0.6974,16.871228000000002,11.765994407200003
mp-8216_LaBO3,7.6297,14.912204000000001,113.7756428588
mp-8271_Ba2Ca(BO2)6,8.4683,7.4856750000000005,63.3909416025
mp-8294_Cs2Li2TiO4,6.7987,10.700933666666666,72.75243771956666
mp-8299_Sr4As2O,1.7496000000000005,60.82445966666668,106.41847463280004
mp-8313_Cs2Li2GeO4,6.633,9.333376999999999,61.90828964099999
mp-8314_Cs2NaAsO4,7.2421,8.752229666666667,63.384522468966665
mp-8335_Ba2ZrO4,5.084200000000001,36.98548366666666,188.04159605806666
mp-8376_MgAlBO4,9.8764,7.917008333333334,78.19154110333335
mp-8409_KYO2,6.650600000000001,13.891874,92.38929722440001
mp-8449_Rb2Li2SiO4,7.5932,8.945504333333334,67.92500350386668
mp-8450_Rb2Li2GeO4,6.8194,9.363345,63.852394893
mp-849527_Rb3InO3,4.6528,9.846551666666667,45.81403559466667
mp-856_SnO2,3.0869,11.895102,36.718990363799996
mp-8603_RbAgO,3.7169,6.567826,24.4119524594
mp-8610_Li8PtO6,4.8213,10.310472666666668,49.7098818678
mp-8615_NbBO4,4.0565999999999995,16.379881,66.4466252646
mp-861868_KNaLaTaO5,6.2366,12.988872,81.00639911520001
mp-8624_K2Sn2O3,1.9424000000000001,9.606709,18.660071561600002
mp-863678_KZn4(SbO4)3,4.2661999999999995,9.728333666666668,41.50301708873334
mp-8666_CsAgO,3.4568000000000003,7.637745666666667,26.40215922053334
mp-867300_Rb2Hf2O5,4.1734,13.8039,57.609196260000004
mp-867730_Cs2SnO3,5.1392,15.640104666666666,80.37762590293333
mp-8697_ScBO3,6.8485000000000005,14.295332333333334,97.90158348483335
mp-8710_Ca2Pt3O8,2.8859,9.094145666666668,26.244794979433337
mp-8727_Ba4PtO6,3.6014999999999997,17.72578366666667,63.8394098755
mp-8759_Cs2ZrO3,6.411200000000001,14.939804666666667,95.78207567893335
mp-8789_Ca4As2O,1.8175000000000003,26.307959999999998,47.814717300000005
mp-8809_BaLa2PtO5,3.7211000000000007,29.068369333333333,108.16630912626668
mp-886_Ga2O3,4.77,11.811079333333332,56.33884841999999
mp-8871_CsNa2BO3,7.0503,7.581478,53.4516943434
mp-8872_RbNa2BO3,7.011,6.774112,47.493299232
mp-8873_LiGeBO4,7.9647,6.569293999999999,52.32245592179999
mp-8891_K2Zr(BO3)2,6.705500000000001,9.431246666666667,63.24122452333334
mp-8922_Cd(SbO3)2,3.9088000000000003,10.76816,42.090583808000005
mp-8957_Na5TaO5,5.7491,7.026273666666667,40.39474993703334
mp-8960_Ba3NaNbO6,5.0532,21.11240066666667,106.68518304880003
mp-8961_Ba3NaTaO6,5.4806,18.746659333333334,102.74294114226667
mp-8979_TaInO4,5.5655,16.390295666666663,91.22019053283331
mp-9059_KLi6TaO6,7.2512,11.354242,82.33187959039999
mp-9066_NaLi2AsO4,7.9456,5.812950333333333,46.18737816853333
mp-9113_CsBeAsO4,7.6232,7.0549,53.78091368
mp-9125_Ca(SbO3)2,5.6149000000000004,9.490362333333332,53.287435465433326
mp-9126_Sr(SbO3)2,5.786099999999999,9.176450333333333,53.09585927369999
mp-9127_Ba(SbO3)2,5.7925,9.585345333333334,55.523112843333344
mp-9146_CdHgO2,1.8128,9.367284333333332,16.981013039466664
mp-9157_K3AlO3,6.2168,8.130145666666666,50.543489580533326
mp-9158_LiCuO2,1.8389999999999995,14.467884333333336,26.606439288999997
mp-9172_Li4TiO4,7.3987,7.805184,57.7482148608
mp-9197_Li3AsO4,8.125,5.746984666666667,46.69425041666667
mp-9200_K3AuO,1.6006,15.328066999999999,24.5341040402
mp-9212_NaAlO2,7.7335,5.646740333333334,43.66906636783334
mp-9259_Ba2Mg(BO3)2,7.6895,11.624969333333334,89.39020168866668
mp-9297_Ba(AuO2)2,2.9785,10.331717666666666,30.773021070166664
mp-9298_Sr(AuO2)2,3.1224999999999996,10.005586,31.242442284999992
mp-9309_CsTa(BO3)2,5.8651,17.964274333333336,105.36226539243334
mp-9338_Ba2MgSi2O7,7.7968,7.946352666666667,61.95612247146667
mp-9595_NbInO4,4.8258,19.402304666666666,93.6316418604
mp-9631_AlAgO2,2.9765000000000006,10.572501333333333,31.469050218666673
mp-9650_MgTa2O6,4.538499999999999,29.522183,133.98642754549996
mp-9655_Na4SnO4,5.2526,6.822410333333333,35.83539251686667
mp-9657_LiAsO3,6.5607,10.490444333333334,68.8246581377
mp-971_K2O,4.2339,8.246785,34.9160630115
mp-972387_Sr2MgGe2O7,6.6930000000000005,9.678887000000001,64.780790691
mp-974482_K4Hf5O12,5.4055,14.460552333333332,78.16651563783333
mp-9747_B4PbO7,6.3854,16.152497999999998,103.14016072919998
mp-9749_Sr(BO2)2,8.6306,6.768712666666666,58.41805154093332
mp-9751_Al2Ge2O7,6.6385000000000005,8.067397666666666,53.55541941016667
mp-9755_HfGeO4,6.3398,17.920257333333335,113.61084744186668
mp-978114_Sn5O6,2.2112000000000003,13.040781333333333,28.83577568426667
mp-9783_Ba3(AsO4)2,7.0819,27.723330333333333,196.33385308763334
mp-9784_BaBAsO5,6.9623,9.036138333333334,62.912305918166666
mp-978857_SrHgO2,4.7047,7.294778333333333,34.319743624833336
mp-9793_Ba3BAsO3,2.5067999999999997,15.106290666666666,37.86844944319999
mp-981511_Y3SbO7,5.2333,23.397089999999995,122.44399109699997
mp-983061_Sr(AsO3)2,6.4065,9.474455333333333,60.698098093
mp-9870_K3Ta3(BO6)2,4.679,33.30649833333333,155.84110570166666
mp-990440_Na2ZrO3,7.2581999999999995,13.943349666666665,101.20362055059998
mp-996959_LiAuO2,3.1293,8.996639,28.153182422700002
mp-996962_LiAgO2,1.9129999999999998,11.444668333333333,21.893650521666665
mp-996983_AgAuO2,1.2439999999999998,13.558766,16.867104903999998
mp-997002_KAuO2,4.307,6.1349160000000005,26.423083212000005
mp-997024_CsAuO2,4.3754,6.852741333333334,29.98348442986667
mp-997036_CdAuO2,1.9834,11.981297666666668,23.76370579206667
mp-997041_NaCuO2,2.8653000000000004,7.278044333333334,20.853780428300006
mp-997052_RbAgO2,3.5614999999999997,6.614085,23.5560637275
mp-997086_SrAgO2,1.1305999999999998,19.567663,22.123199787799997
mp-997088_KAgO2,3.4392,6.5944053333333335,22.6794788224
mp-997089_NaAuO2,3.3324000000000003,8.023999666666667,26.739176489200002
mp-998552_BaHfO3,5.4862,36.485338,200.1658613356
mp-9986_CsAuO,3.1273,7.9232483333333334,24.778374512833334
mvc-15350_Ca2Sn3O8,5.1969,9.357593999999999,48.630480258599995
mvc-6622_Mg(CuO2)2,1.2849,16.973403333333334,21.809125942999998
